customer_id,age,gender,income,region,risk_score
15813,78,Female,66743,West,65
15814,65,Male,67132,East,44
15815,89,Female,77053,West,16
15816,48,Female,30126,East,8
15817,51,Male,32905,East,65
15818,24,Female,28164,North,85
15819,24,Female,85635,South,62
15820,64,Female,61154,South,2
15821,25,Female,67657,East,76
15822,18,Male,26926,North,78
15823,20,Female,49851,West,86
15824,70,Male,61162,West,56
15825,55,Male,21507,East,84
15826,68,Female,40105,South,17
15827,32,Male,58701,East,61
15828,84,Female,10000,North,7
15829,81,Female,79673,South,85
15830,85,Female,63349,West,34
15831,22,Male,27115,West,60
15832,27,Male,49034,East,22
15833,25,Male,59521,North,22
15834,29,Male,52608,North,21
15835,81,Female,48832,North,13
15836,76,Female,47706,North,70
15837,84,Female,65506,South,89
15838,67,Female,66318,North,44
15839,40,Female,63982,East,31
15840,57,Female,64121,North,25
15841,35,Male,59636,West,96
15842,38,Female,61837,South,55
15843,18,Male,83608,South,29
15844,55,Female,47747,East,35
15845,58,Male,16037,West,76
15846,59,Female,74837,East,80
15847,26,Male,59048,East,73
15848,40,Male,60572,East,77
15849,28,Female,32624,North,76
15850,88,Male,16773,North,90
15851,48,Male,55672,North,15
15852,43,Male,44798,East,68
15853,47,Male,49631,East,49
15854,51,Female,39506,East,74
15855,63,Female,51110,North,48
15856,86,Female,36526,North,44
15857,22,Male,79972,East,38
15858,78,Male,46110,East,12
15859,55,Female,67207,North,60
15860,45,Male,59489,East,86
15861,43,Male,75964,North,38
15862,78,Female,53571,North,64
15863,40,Female,68409,East,94
15864,63,Male,64433,East,15
15865,47,Male,81013,East,36
15866,84,Female,64219,West,69
15867,50,Male,34479,West,68
15868,20,Female,46324,West,90
15869,86,Female,25664,South,43
15870,59,Female,43784,South,19
15871,79,Male,22430,West,78
15872,75,Male,65065,East,91
15873,74,Female,14047,West,38
15874,18,Male,28662,South,26
15875,77,Male,56395,North,87
15876,86,Male,66060,West,49
15877,76,Male,10000,North,61
15878,63,Female,57481,North,66
15879,51,Female,62888,West,77
15880,42,Female,16363,North,12
15881,59,Female,14157,North,36
15882,46,Male,50223,West,67
15883,42,Female,59376,West,68
15884,71,Male,40684,North,31
15885,84,Male,54150,North,41
15886,32,Male,50132,North,28
15887,21,Female,89981,South,75
15888,55,Male,10000,South,47
15889,37,Female,40600,East,56
15890,40,Female,42198,West,80
15891,54,Male,15752,North,29
15892,79,Male,57151,North,15
15893,25,Female,38747,North,85
15894,54,Female,32133,South,14
15895,62,Female,24966,West,16
15896,50,Male,51965,East,91
15897,24,Male,59709,South,28
15898,39,Male,46448,West,78
15899,22,Male,68217,North,36
15900,32,Male,57477,West,10
15901,38,Female,86214,South,47
15902,34,Male,28176,South,54
15903,73,Female,21627,South,9
15904,67,Male,62082,South,92
15905,24,Male,44544,North,14
15906,67,Male,23221,North,64
15907,77,Male,30207,South,83
15908,24,Female,64936,North,57
15909,57,Male,68939,South,77
15910,62,Female,65417,East,56
15911,76,Female,51983,West,51
15912,72,Female,45412,East,55
15913,81,Female,46340,North,39
15914,82,Female,55117,North,52
15915,71,Male,53411,West,63
15916,57,Female,30376,North,61
15917,70,Female,70310,South,67
15918,61,Male,50919,West,71
15919,80,Female,10000,East,28
15920,19,Female,24958,East,14
15921,38,Female,41697,North,37
15922,67,Male,54203,East,52
15923,69,Male,50154,North,22
15924,26,Male,36082,North,95
15925,37,Female,74677,East,1
15926,35,Male,65005,East,76
15927,47,Male,49310,South,88
15928,82,Male,18721,North,94
15929,41,Male,43885,South,54
15930,64,Male,42459,South,46
15931,61,Female,16370,West,91
15932,46,Female,60422,East,80
15933,85,Male,53761,East,85
15934,34,Female,30612,East,68
15935,22,Female,54963,South,66
15936,67,Male,69551,West,85
15937,57,Female,60215,East,7
15938,63,Male,38292,East,71
15939,68,Female,97936,West,66
15940,28,Female,58721,North,76
15941,29,Female,37488,West,1
15942,30,Male,82589,West,3
15943,81,Female,14051,East,1
15944,25,Female,26667,North,35
15945,82,Female,40132,South,16
15946,26,Female,69486,North,8
15947,19,Female,36757,East,21
15948,30,Male,47472,North,5
15949,19,Male,31594,East,56
15950,85,Female,64025,West,31
15951,65,Female,59519,West,90
15952,20,Male,20955,West,1
15953,85,Male,49062,South,87
15954,23,Male,55047,West,13
15955,22,Female,46224,North,32
15956,20,Female,48593,West,69
15957,27,Female,36201,East,84
15958,60,Male,66611,East,51
15959,36,Male,34721,North,92
15960,31,Female,68864,West,7
15961,38,Male,49962,West,58
15962,60,Male,40069,North,77
15963,45,Female,48787,South,32
15964,38,Female,51700,East,18
15965,53,Male,43085,East,46
15966,41,Female,42408,West,8
15967,71,Male,29955,North,93
15968,55,Male,78763,North,84
15969,34,Male,33801,West,26
15970,39,Female,25654,South,18
15971,62,Male,58655,North,46
15972,78,Female,12255,North,2
15973,28,Male,50529,South,47
15974,78,Male,27739,North,49
15975,55,Male,58834,West,58
15976,83,Female,46155,East,88
15977,50,Female,32250,East,8
15978,60,Female,46530,West,22
15979,48,Female,58750,West,98
15980,52,Female,41026,West,96
15981,54,Female,42599,South,99
15982,64,Female,68549,West,25
15983,40,Female,58304,South,71
15984,53,Female,40525,South,78
15985,57,Female,51619,West,44
15986,32,Female,43602,West,29
15987,54,Male,70717,North,7
15988,21,Female,15906,North,97
15989,39,Male,60970,East,81
15990,39,Male,59638,South,83
15991,34,Female,35318,South,25
15992,89,Male,31867,South,8
15993,55,Female,73094,East,76
15994,41,Female,45768,South,3
15995,23,Female,78731,East,31
15996,85,Male,29681,South,72
15997,23,Female,48250,East,68
15998,43,Male,38622,East,32
15999,58,Male,41509,North,7
16000,55,Female,56849,West,14
16001,60,Male,34960,East,34
16002,70,Female,46480,West,69
16003,32,Female,34828,South,12
16004,73,Female,62119,West,37
16005,73,Female,88437,South,27
16006,48,Female,75917,West,85
16007,74,Female,30709,East,77
16008,68,Female,40482,East,89
16009,41,Female,48959,North,34
16010,75,Female,10000,East,42
16011,21,Female,48922,West,64
16012,27,Male,59524,West,48
16013,80,Male,49668,North,17
16014,32,Female,48042,South,21
16015,80,Male,36859,West,15
16016,36,Female,43046,West,26
16017,80,Female,40478,North,33
16018,73,Male,29203,East,99
16019,38,Male,68533,South,90
16020,51,Female,81563,West,12
16021,34,Female,37733,West,22
16022,35,Female,29711,East,74
16023,83,Male,34866,East,73
16024,68,Female,30473,West,98
16025,82,Female,40556,South,85
16026,60,Female,55310,North,97
16027,74,Male,74038,North,74
16028,27,Male,18207,North,45
16029,54,Male,68913,North,7
16030,65,Male,49932,West,63
16031,86,Male,10000,West,28
16032,73,Female,24822,North,82
16033,53,Female,60133,North,79
16034,48,Female,32850,South,40
16035,72,Male,42248,West,94
16036,55,Male,47419,East,89
16037,32,Female,73651,South,61
16038,33,Female,24489,West,50
16039,70,Male,62863,West,94
16040,73,Male,75465,East,80
16041,24,Male,30452,South,10
16042,74,Female,65622,East,25
16043,72,Female,39501,East,12
16044,69,Female,36157,South,1
16045,21,Female,43386,North,73
16046,60,Male,54581,East,84
16047,57,Male,35062,West,38
16048,47,Female,68308,South,82
16049,27,Male,41290,East,93
16050,24,Male,10000,West,37
16051,53,Female,48563,North,59
16052,52,Male,24418,West,12
16053,56,Male,44752,East,37
16054,53,Male,57365,West,96
16055,37,Female,36853,North,12
16056,66,Male,15645,West,56
16057,76,Male,29896,West,39
16058,66,Female,75971,West,76
16059,43,Female,53797,East,56
16060,53,Male,67163,North,97
16061,60,Female,83295,East,56
16062,60,Female,91231,North,32
16063,50,Male,54236,East,33
16064,62,Male,44341,South,24
16065,62,Female,37491,East,31
16066,32,Female,52020,North,62
16067,34,Male,59224,West,94
16068,29,Male,64085,North,90
16069,39,Male,29687,East,2
16070,40,Female,29958,East,52
16071,29,Female,45179,East,81
16072,85,Female,50046,North,1
16073,68,Female,82320,West,52
16074,30,Female,10000,South,95
16075,74,Female,37858,South,93
16076,72,Female,66911,West,75
16077,45,Female,29973,South,4
16078,61,Male,49574,West,8
16079,36,Male,69216,North,47
16080,63,Female,63248,North,21
16081,20,Female,63652,West,75
16082,37,Male,45942,South,12
16083,42,Female,52420,South,90
16084,73,Female,53329,North,91
16085,78,Female,39365,North,34
16086,72,Female,66668,West,74
16087,52,Male,23861,West,73
16088,76,Male,36654,North,77
16089,56,Male,66803,North,76
16090,74,Female,10507,North,81
16091,84,Male,52858,North,68
16092,51,Male,72052,South,64
16093,58,Female,34702,North,28
16094,39,Female,58261,East,41
16095,44,Female,52480,North,84
16096,38,Female,63107,North,71
16097,58,Male,50278,South,72
16098,48,Male,72948,South,99
16099,44,Female,57453,North,93
16100,54,Male,67260,North,47
16101,83,Female,66195,East,15
16102,71,Female,77133,South,95
16103,26,Female,30654,West,76
16104,59,Male,25179,West,21
16105,53,Female,70843,South,48
16106,27,Female,53250,West,80
16107,76,Male,87489,North,39
16108,57,Male,10000,North,32
16109,71,Female,48585,West,6
16110,56,Male,49615,East,88
16111,24,Female,67923,West,96
16112,21,Male,89017,East,18
16113,32,Female,50140,West,56
16114,65,Male,58419,East,74
16115,23,Female,14266,East,93
16116,52,Male,55735,East,9
16117,89,Male,55911,North,13
16118,88,Male,38596,West,27
16119,85,Female,55971,North,8
16120,75,Female,54981,South,53
16121,36,Female,82350,South,66
16122,79,Male,34787,South,4
16123,88,Male,32262,North,74
16124,27,Female,32973,South,14
16125,42,Female,41292,South,25
16126,61,Male,18126,East,41
16127,75,Male,44759,West,78
16128,42,Male,50699,East,74
16129,57,Male,79987,West,72
16130,87,Female,47504,South,6
16131,27,Male,75317,East,5
16132,83,Female,66576,South,21
16133,42,Female,52762,East,49
16134,88,Female,47152,West,23
16135,28,Female,60724,North,37
16136,53,Female,62850,North,83
16137,66,Female,39437,North,53
16138,65,Female,61725,South,49
16139,24,Female,48192,South,84
16140,68,Male,60904,South,10
16141,34,Male,82831,East,82
16142,49,Male,42779,South,20
16143,43,Male,10292,West,48
16144,39,Female,48934,South,11
16145,30,Female,28532,North,79
16146,29,Female,55261,South,96
16147,88,Male,29849,West,11
16148,18,Female,47784,East,93
16149,50,Male,82610,West,39
16150,31,Male,86644,West,1
16151,81,Female,57224,North,64
16152,60,Male,31972,North,47
16153,75,Male,67471,West,91
16154,58,Male,40698,East,99
16155,85,Male,20203,South,8
16156,56,Male,89070,North,76
16157,18,Male,49791,West,92
16158,58,Male,61026,North,48
16159,62,Male,43493,South,83
16160,30,Female,60691,East,93
16161,88,Male,33477,South,82
16162,26,Female,47688,East,98
16163,80,Male,68336,South,19
16164,40,Female,46409,North,88
16165,71,Female,33135,South,98
16166,64,Male,68430,West,96
16167,56,Male,42780,South,66
16168,43,Male,42359,West,64
16169,18,Female,27417,West,96
16170,31,Male,80949,North,72
16171,82,Male,71285,West,62
16172,86,Female,44925,North,53
16173,84,Male,32584,East,73
16174,66,Female,63577,East,23
16175,67,Female,58054,South,29
16176,75,Female,41770,South,71
16177,70,Female,48160,North,5
16178,74,Female,61824,North,40
16179,35,Female,54569,South,32
16180,33,Female,57389,South,3
16181,19,Male,55226,South,10
16182,30,Male,64586,West,62
16183,62,Male,38838,East,40
16184,89,Female,53212,South,93
16185,60,Male,35553,West,45
16186,89,Male,37016,North,83
16187,71,Male,88071,South,89
16188,48,Female,21500,North,84
16189,26,Female,63361,North,46
16190,65,Male,104366,East,74
16191,35,Female,85292,North,51
16192,28,Male,61260,West,11
16193,79,Male,88209,East,78
16194,36,Female,58016,South,51
16195,41,Female,44094,West,95
16196,30,Male,50416,North,5
16197,63,Female,68006,South,28
16198,70,Male,91546,South,83
16199,46,Female,71253,North,33
16200,53,Female,48228,West,2
16201,88,Male,37230,West,93
16202,34,Female,11206,South,82
16203,65,Male,47272,North,10
16204,41,Male,29306,North,56
16205,71,Male,68540,South,15
16206,18,Female,44955,North,86
16207,84,Female,69452,East,27
16208,23,Female,100151,West,27
16209,72,Female,47395,West,86
16210,55,Male,53255,West,21
16211,50,Male,57269,East,31
16212,25,Male,44350,South,61
16213,37,Female,52320,West,98
16214,72,Female,42998,North,70
16215,65,Female,77159,South,13
16216,73,Male,45688,South,40
16217,27,Female,25029,West,15
16218,69,Female,26748,North,91
16219,67,Female,33174,South,59
16220,51,Female,41041,West,95
16221,53,Male,67503,North,42
16222,78,Female,66242,North,23
16223,33,Female,67916,South,64
16224,35,Male,50337,East,99
16225,88,Female,69870,East,54
16226,64,Female,45101,West,8
16227,49,Female,13299,West,97
16228,60,Female,68970,East,28
16229,57,Female,36295,North,71
16230,82,Male,45669,South,13
16231,52,Female,42739,North,42
16232,86,Male,60444,South,31
16233,67,Female,53179,North,13
16234,29,Male,45417,South,35
16235,75,Male,81979,East,50
16236,80,Female,48184,East,71
16237,66,Male,45260,East,22
16238,53,Male,66157,East,40
16239,71,Female,73348,South,52
16240,64,Male,67818,South,98
16241,49,Male,38044,East,9
16242,70,Male,57348,South,32
16243,49,Female,51697,North,99
16244,79,Male,46125,West,3
16245,54,Female,31310,South,64
16246,55,Male,54407,South,21
16247,47,Male,71751,North,77
16248,75,Male,82593,East,97
16249,49,Female,73064,North,36
16250,83,Female,41020,East,10
16251,68,Male,31342,North,18
16252,28,Male,20140,East,95
16253,76,Male,71094,North,1
16254,37,Female,66456,West,31
16255,54,Male,38910,West,26
16256,66,Male,34841,South,80
16257,36,Female,75364,West,38
16258,72,Male,69472,North,55
16259,57,Male,75847,West,76
16260,24,Male,61225,North,43
16261,22,Male,62929,East,43
16262,59,Male,10000,West,51
16263,65,Male,42515,West,93
16264,24,Female,90459,East,60
16265,28,Male,38641,West,58
16266,66,Male,54374,South,60
16267,47,Female,81153,North,76
16268,58,Female,67493,South,5
16269,20,Male,30691,East,42
16270,57,Male,26518,West,2
16271,68,Male,82193,North,60
16272,49,Female,64826,South,12
16273,65,Female,57103,South,14
16274,88,Male,60050,East,47
16275,88,Male,42607,West,54
16276,37,Female,32188,North,94
16277,52,Male,58799,West,35
16278,41,Female,37970,West,47
16279,57,Female,38179,East,17
16280,69,Male,42667,East,3
16281,56,Male,65681,North,73
16282,85,Male,35955,North,60
16283,78,Male,34182,East,71
16284,82,Female,31025,East,64
16285,79,Male,46936,North,84
16286,19,Male,70214,South,61
16287,23,Female,47087,South,76
16288,60,Female,50051,West,7
16289,57,Male,53799,North,93
16290,56,Male,43400,North,62
16291,45,Male,31807,West,29
16292,80,Female,41355,North,18
16293,81,Male,38654,South,2
16294,29,Male,48224,North,48
16295,58,Female,40962,East,11
16296,46,Male,54507,North,26
16297,40,Male,47751,North,91
16298,68,Female,37536,West,19
16299,62,Male,79112,East,59
16300,39,Male,59605,West,84
16301,27,Male,45835,North,88
16302,24,Female,39184,East,13
16303,32,Female,68280,South,6
16304,63,Female,32643,South,40
16305,78,Male,78075,North,37
16306,78,Male,21326,South,65
16307,68,Female,105353,North,52
16308,55,Female,41559,West,2
16309,29,Female,24033,North,41
16310,83,Female,36618,East,62
16311,71,Female,43761,East,30
16312,56,Male,38729,North,88
16313,56,Male,57117,South,38
16314,47,Female,55691,West,91
16315,65,Male,113504,North,30
16316,48,Male,51743,South,9
16317,42,Female,23489,East,16
16318,85,Male,46548,West,35
16319,68,Male,52750,South,92
16320,30,Female,39798,North,76
16321,80,Male,62834,West,76
16322,59,Male,65376,West,51
16323,71,Male,37284,South,9
16324,84,Female,42951,South,29
16325,73,Male,11871,North,51
16326,36,Female,32589,East,85
16327,63,Male,44671,West,17
16328,32,Male,52819,North,33
16329,49,Female,47299,East,34
16330,66,Male,33163,South,90
16331,38,Male,72139,East,18
16332,82,Female,70148,South,98
16333,87,Male,72107,East,89
16334,44,Female,81008,North,52
16335,40,Male,30309,South,51
16336,64,Female,58580,West,98
16337,29,Female,68250,North,50
16338,83,Male,95427,North,48
16339,22,Male,79932,East,45
16340,26,Male,44871,North,79
16341,37,Female,18213,East,66
16342,80,Female,25802,East,87
16343,89,Male,63454,South,45
16344,88,Male,51242,North,70
16345,47,Male,36052,North,19
16346,33,Female,10266,West,34
16347,22,Female,67722,North,37
16348,46,Male,26943,West,59
16349,64,Female,78338,North,46
16350,39,Male,30012,East,63
16351,74,Female,41107,West,87
16352,52,Male,36664,East,79
16353,77,Female,62682,West,2
16354,87,Female,36572,North,38
16355,77,Female,45773,West,89
16356,75,Female,43007,East,72
16357,20,Male,32430,East,60
16358,51,Female,50315,North,75
16359,62,Female,55299,East,29
16360,67,Male,64093,North,60
16361,19,Male,62213,South,69
16362,32,Female,64356,East,37
16363,54,Male,14585,South,84
16364,32,Male,49545,South,12
16365,77,Female,32111,West,80
16366,81,Male,50199,South,85
16367,69,Female,52785,West,37
16368,40,Male,54155,East,58
16369,54,Male,17916,North,55
16370,58,Female,97871,North,21
16371,74,Female,96038,West,92
16372,42,Female,37545,West,98
16373,54,Female,27733,South,8
16374,57,Male,106838,West,95
16375,63,Female,72139,South,21
16376,77,Female,64977,South,67
16377,36,Female,25509,West,59
16378,26,Female,82233,South,47
16379,86,Female,32627,East,85
16380,22,Male,46292,East,93
16381,43,Female,77542,West,32
16382,36,Female,41764,South,58
16383,47,Male,54660,West,26
16384,65,Female,73499,East,13
16385,33,Female,25780,South,15
16386,88,Male,73236,West,2
16387,35,Female,82144,North,33
16388,73,Male,48623,South,64
16389,38,Female,74663,East,31
16390,48,Male,34477,North,65
16391,18,Male,19266,East,79
16392,20,Male,10370,East,54
16393,42,Female,60263,West,15
16394,25,Male,59059,East,84
16395,82,Female,38307,North,52
16396,79,Male,73437,West,71
16397,24,Female,37101,West,43
16398,24,Female,25165,South,12
16399,25,Female,31031,North,77
16400,36,Male,78236,North,5
16401,34,Male,66829,East,6
16402,28,Female,46648,West,5
16403,66,Female,44604,North,62
16404,28,Male,38666,North,45
16405,58,Male,10000,East,39
16406,79,Male,18012,South,70
16407,69,Male,47212,North,6
16408,83,Male,61797,East,75
16409,85,Female,43456,South,91
16410,84,Female,18979,South,16
16411,57,Female,82520,South,67
16412,22,Male,22568,South,86
16413,39,Female,50330,North,32
16414,54,Male,53180,North,25
16415,28,Male,96905,East,82
16416,61,Female,31121,North,83
16417,70,Female,50928,North,94
16418,78,Female,53570,North,35
16419,84,Female,27259,South,46
16420,30,Male,56040,North,64
16421,28,Male,41271,West,54
16422,28,Female,43800,East,27
16423,24,Female,35544,North,82
16424,34,Male,73546,West,13
16425,65,Male,47467,West,31
16426,31,Female,33965,South,67
16427,80,Female,10000,East,31
16428,81,Male,87621,South,88
16429,82,Female,51511,West,62
16430,51,Female,75759,North,37
16431,26,Male,74774,West,22
16432,54,Male,57499,East,97
16433,47,Female,68257,West,45
16434,58,Male,75321,West,15
16435,62,Female,29243,South,62
16436,64,Female,67875,West,78
16437,24,Male,55704,South,48
16438,31,Female,32201,South,15
16439,65,Female,67214,North,29
16440,23,Male,30799,West,26
16441,51,Female,61047,North,22
16442,63,Female,55709,East,4
16443,76,Female,37037,South,33
16444,87,Male,87684,South,57
16445,25,Female,67357,East,69
16446,41,Male,33912,South,28
16447,84,Female,75058,North,35
16448,21,Male,43008,North,42
16449,18,Female,41916,East,32
16450,51,Male,69150,West,93
16451,26,Male,63123,South,46
16452,80,Male,45044,West,24
16453,27,Female,81486,North,94
16454,27,Male,34357,North,73
16455,67,Female,78468,South,48
16456,61,Male,34960,East,54
16457,65,Female,57335,North,18
16458,23,Female,42872,West,11
16459,41,Male,65955,North,22
16460,75,Male,10000,South,87
16461,81,Male,29158,East,93
16462,73,Female,61508,North,77
16463,29,Male,67677,South,96
16464,52,Female,37282,North,58
16465,88,Male,71526,North,74
16466,23,Male,36083,West,43
16467,82,Female,60390,North,6
16468,77,Male,47200,North,85
16469,85,Female,19945,East,35
16470,46,Female,85242,West,3
16471,55,Male,38825,East,85
16472,39,Female,35293,South,84
16473,25,Male,42363,North,43
16474,80,Female,41473,West,34
16475,30,Male,54100,East,3
16476,44,Female,40517,East,45
16477,35,Male,39539,South,45
16478,35,Female,59665,South,37
16479,79,Female,50138,South,53
16480,31,Male,59272,East,5
16481,28,Male,44279,North,50
16482,34,Female,56034,South,75
16483,68,Male,19565,East,64
16484,31,Female,71837,South,17
16485,74,Female,41793,North,4
16486,23,Female,45628,South,8
16487,74,Female,60958,West,41
16488,21,Male,54906,East,22
16489,28,Female,62716,East,96
16490,28,Male,77348,South,27
16491,25,Male,45124,South,58
16492,76,Male,49201,North,6
16493,38,Female,103757,South,31
16494,82,Male,40515,South,59
16495,41,Female,36542,North,4
16496,47,Male,65815,West,47
16497,74,Male,68759,North,94
16498,34,Female,66917,North,43
16499,76,Male,36770,North,97
16500,48,Male,47189,East,95
16501,81,Female,49909,South,60
16502,65,Male,44103,West,28
16503,40,Male,53293,East,89
16504,87,Male,43766,South,63
16505,47,Female,80500,East,17
16506,72,Female,30168,East,95
16507,24,Male,84932,South,50
16508,29,Male,25002,West,17
16509,77,Male,89609,East,10
16510,69,Male,68537,North,48
16511,44,Female,36070,East,22
16512,29,Male,49905,East,64
16513,30,Female,64131,South,95
16514,89,Female,64335,East,30
16515,79,Female,47618,West,20
16516,46,Male,29720,East,14
16517,52,Female,71050,East,15
16518,77,Female,55562,East,43
16519,46,Male,78111,East,57
16520,48,Female,47806,South,19
16521,78,Female,54018,North,53
16522,19,Male,78417,North,40
16523,50,Female,54831,South,95
16524,89,Male,24022,East,23
16525,79,Male,21133,East,78
16526,76,Female,15554,South,22
16527,57,Female,32471,North,94
16528,66,Female,41552,West,72
16529,49,Male,67808,East,31
16530,55,Female,70349,South,16
16531,30,Female,10000,East,54
16532,71,Female,62370,North,24
16533,30,Female,42636,East,21
16534,56,Male,56986,North,72
16535,40,Male,88546,West,82
16536,31,Male,33570,West,38
16537,34,Male,59892,East,70
16538,41,Female,71258,South,14
16539,75,Male,51651,North,30
16540,80,Female,37619,East,78
16541,51,Male,37281,North,7
16542,68,Female,40397,South,4
16543,27,Male,54681,East,83
16544,89,Male,36296,South,25
16545,38,Male,61833,North,25
16546,54,Male,58381,East,19
16547,24,Female,15635,South,30
16548,30,Female,72494,West,43
16549,47,Female,94184,North,94
16550,48,Female,40398,East,15
16551,22,Male,68318,West,48
16552,49,Female,76938,South,29
16553,33,Female,64341,West,99
16554,39,Female,61238,North,33
16555,81,Male,16142,East,39
16556,61,Male,44316,West,40
16557,57,Male,46974,South,23
16558,54,Male,76713,West,87
16559,33,Male,24380,East,62
16560,60,Male,88997,West,43
16561,80,Male,82702,East,64
16562,32,Male,30152,South,42
16563,61,Female,25012,East,52
16564,26,Female,71634,South,94
16565,82,Male,44202,West,80
16566,61,Female,45109,East,33
16567,37,Female,69605,North,91
16568,87,Male,26517,South,10
16569,50,Male,69369,West,20
16570,23,Male,25308,West,63
16571,48,Female,24077,South,4
16572,83,Male,68332,North,84
16573,35,Female,63824,South,15
16574,45,Female,10000,East,15
16575,85,Female,67695,West,63
16576,82,Male,88597,South,47
16577,62,Male,52202,East,17
16578,75,Male,75669,West,84
16579,64,Male,45584,West,49
16580,83,Female,71706,East,17
16581,69,Female,10000,South,12
16582,53,Female,37639,South,11
16583,18,Male,106917,West,94
16584,56,Male,80044,South,26
16585,18,Female,43836,North,89
16586,31,Female,49592,South,45
16587,88,Male,27691,South,81
16588,40,Female,50339,West,54
16589,60,Male,15596,West,65
16590,39,Male,60784,East,63
16591,77,Female,38889,West,26
16592,44,Female,64010,South,67
16593,73,Male,38640,North,59
16594,19,Female,37353,East,43
16595,56,Female,68288,West,11
16596,68,Female,41251,East,47
16597,36,Female,42577,South,28
16598,79,Male,80339,East,28
16599,88,Male,79870,West,94
16600,84,Female,67126,East,35
16601,80,Female,50588,South,7
16602,22,Male,99792,West,97
16603,89,Female,77790,South,27
16604,78,Female,37140,West,93
16605,88,Female,64897,West,27
16606,24,Female,30627,North,95
16607,67,Female,59089,North,47
16608,63,Male,46545,West,5
16609,89,Male,39263,South,98
16610,31,Male,59476,East,37
16611,86,Female,33001,West,21
16612,82,Female,45172,North,90
16613,82,Male,59521,North,69
16614,74,Male,52061,South,97
16615,79,Male,46561,West,42
16616,37,Female,44017,East,63
16617,43,Male,44769,North,2
16618,61,Male,82042,South,87
16619,84,Female,70922,West,51
16620,87,Male,16702,South,93
16621,79,Male,29806,West,18
16622,62,Female,25690,East,35
16623,28,Female,41227,South,10
16624,89,Male,74770,South,39
16625,51,Female,33865,South,97
16626,63,Female,59265,West,32
16627,49,Female,72223,North,37
16628,22,Female,10000,West,87
16629,80,Female,39230,East,65
16630,46,Female,18034,West,17
16631,65,Male,37368,South,36
16632,33,Female,59696,South,27
16633,42,Male,15557,East,48
16634,89,Female,50108,North,39
16635,46,Female,14737,East,65
16636,69,Male,24599,North,38
16637,63,Male,73985,South,62
16638,42,Male,63945,East,14
16639,40,Male,24537,North,68
16640,51,Male,49979,East,96
16641,84,Female,45338,South,85
16642,51,Female,55475,West,47
16643,49,Female,67614,West,43
16644,46,Male,100613,North,2
16645,26,Female,43212,South,89
16646,83,Female,89946,East,38
16647,74,Male,32506,South,59
16648,56,Male,47574,East,48
16649,24,Male,40269,East,78
16650,86,Male,41319,West,13
16651,25,Female,54751,South,44
16652,35,Male,65380,North,19
16653,66,Female,57196,East,12
16654,33,Female,65528,East,60
16655,38,Male,63903,North,31
16656,27,Male,56604,North,34
16657,21,Female,47749,North,41
16658,61,Female,37763,South,23
16659,25,Male,40714,North,73
16660,72,Female,77247,East,16
16661,36,Female,39763,West,88
16662,81,Male,61787,West,72
16663,57,Female,80530,West,31
16664,68,Male,60595,West,55
16665,26,Male,55109,East,96
16666,47,Female,84901,South,42
16667,73,Male,53375,South,23
16668,61,Male,42406,East,38
16669,76,Male,83212,West,96
16670,32,Male,42597,East,23
16671,85,Male,51594,West,87
16672,87,Female,40112,West,97
16673,78,Male,10000,East,26
16674,40,Male,18229,South,40
16675,64,Male,28742,East,3
16676,34,Male,50992,East,1
16677,74,Male,53334,West,77
16678,71,Female,57093,South,91
16679,69,Female,36609,East,50
16680,39,Female,35114,East,27
16681,56,Male,113002,North,44
16682,30,Female,36434,East,86
16683,83,Female,59040,North,55
16684,69,Female,71995,West,75
16685,31,Male,59251,South,15
16686,80,Male,44992,South,94
16687,88,Female,27277,North,82
16688,45,Female,26775,East,44
16689,63,Female,41454,West,88
16690,45,Male,47219,North,96
16691,19,Male,49203,South,86
16692,34,Female,35570,West,69
16693,76,Male,40386,West,69
16694,69,Female,77733,East,22
16695,21,Male,29462,West,62
16696,20,Female,36309,East,51
16697,54,Male,23905,South,39
16698,41,Male,107203,North,22
16699,89,Male,10931,North,7
16700,52,Female,42962,South,50
16701,19,Male,86405,East,54
16702,50,Female,77633,West,85
16703,27,Female,56833,West,99
16704,79,Female,59808,South,74
16705,60,Male,28377,East,12
16706,86,Male,19465,North,62
16707,76,Female,36881,North,87
16708,26,Female,39617,North,38
16709,77,Female,60377,North,77
16710,80,Male,48139,South,67
16711,69,Female,83363,North,70
16712,40,Female,55237,South,94
16713,47,Female,17521,South,41
16714,60,Female,21263,West,67
16715,85,Female,42397,South,2
16716,38,Male,35764,West,57
16717,60,Male,49641,East,59
16718,24,Female,65675,North,30
16719,33,Female,62128,East,61
16720,40,Female,28102,East,92
16721,75,Male,73799,West,49
16722,48,Female,43125,West,49
16723,86,Female,50966,West,43
16724,23,Male,31962,South,98
16725,82,Male,58248,North,95
16726,76,Female,57022,West,17
16727,45,Male,79507,West,58
16728,35,Male,37311,South,73
16729,27,Male,51972,North,20
16730,24,Male,57532,East,77
16731,54,Male,56150,West,54
16732,62,Female,75985,East,91
16733,33,Male,34350,South,58
16734,31,Female,59576,North,4
16735,28,Male,61332,West,91
16736,51,Female,42702,South,72
16737,77,Male,54787,South,64
16738,30,Female,53832,East,9
16739,56,Male,59009,South,85
16740,61,Male,43637,South,35
16741,45,Male,34232,North,28
16742,57,Female,53318,North,27
16743,33,Male,63761,North,71
16744,67,Female,30675,South,50
