account_id,customer_id,account_type,balance,account_status
28424,12619,Checking,0,Active
28425,19501,Checking,4398,Active
28426,18010,Savings,0,Inactive
28427,2608,Checking,9750,Active
28428,3540,Savings,8687,Active
28429,7166,Checking,0,Inactive
28430,13566,Savings,4350,Active
28431,18500,Savings,0,Active
28432,594,Savings,0,Active
28433,17787,Checking,6689,Active
28434,13436,Checking,0,Active
28435,11916,Credit Card,7199,Active
28436,16544,Checking,30392,Active
28437,15115,Checking,4457,Active
28438,7962,Checking,7668,Active
28439,11817,Savings,4807,Inactive
28440,5820,Credit Card,0,Active
28441,6547,Checking,0,Inactive
28442,5808,Checking,0,Inactive
28443,2239,Checking,11385,Inactive
28444,15882,Savings,0,Active
28445,14975,Credit Card,732,Active
28446,15795,Savings,1120,Active
28447,16402,Credit Card,3341,Inactive
28448,9312,Savings,17433,Active
28449,13732,Savings,0,Active
28450,5253,Credit Card,1483,Active
28451,16978,Savings,0,Active
28452,2942,Savings,11578,Inactive
28453,14339,Checking,0,Inactive
28454,14544,Savings,11079,Active
28455,13100,Savings,6749,Inactive
28456,19959,Checking,0,Active
28457,16325,Checking,15975,Active
28458,11100,Checking,15806,Active
28459,3380,Savings,1967,Active
28460,9857,Credit Card,3799,Active
28461,7164,Savings,0,Active
28462,3205,Checking,18724,Active
28463,16452,Checking,4489,Inactive
28464,8925,Checking,21359,Inactive
28465,17730,Credit Card,19566,Active
28466,19899,Checking,3155,Active
28467,12927,Credit Card,0,Active
28468,9882,Savings,5755,Inactive
28469,3470,Savings,0,Inactive
28470,14889,Savings,3278,Inactive
28471,7243,Credit Card,13382,Active
28472,2506,Checking,20412,Active
28473,722,Checking,404,Active
28474,11772,Checking,31874,Active
28475,12278,Checking,0,Inactive
28476,4480,Savings,0,Active
28477,4079,Savings,16974,Active
28478,19309,Checking,0,Inactive
28479,3233,Credit Card,16228,Active
28480,19167,Savings,7131,Inactive
28481,15791,Checking,549,Inactive
28482,17060,Credit Card,18035,Active
28483,19910,Credit Card,0,Active
28484,174,Checking,8530,Active
28485,19508,Savings,21509,Inactive
28486,6256,Checking,0,Active
28487,7496,Checking,4160,Active
28488,17528,Checking,22437,Active
28489,11930,Savings,3881,Active
28490,2077,Savings,0,Active
28491,1282,Credit Card,25148,Inactive
28492,6680,Credit Card,14073,Inactive
28493,1810,Checking,6301,Active
28494,14113,Checking,6683,Active
28495,5974,Savings,0,Closed
28496,12705,Savings,8879,Active
28497,8872,Savings,23945,Inactive
28498,7950,Savings,116,Active
28499,5402,Savings,8632,Active
28500,6811,Savings,15206,Active
28501,7178,Savings,5030,Active
28502,2917,Savings,0,Active
28503,721,Credit Card,96,Inactive
28504,10283,Savings,1876,Active
28505,19908,Checking,0,Active
28506,12769,Savings,11212,Active
28507,16272,Checking,0,Active
28508,17007,Savings,10394,Active
28509,13618,Checking,0,Active
28510,19279,Savings,0,Active
28511,14270,Checking,864,Active
28512,16128,Savings,0,Active
28513,5212,Checking,10,Active
28514,1204,Checking,963,Inactive
28515,16264,Checking,12373,Inactive
28516,19062,Credit Card,2357,Inactive
28517,2697,Savings,0,Active
28518,4194,Savings,4882,Active
28519,2322,Savings,7150,Inactive
28520,14323,Savings,0,Active
28521,15817,Savings,16819,Inactive
28522,14951,Savings,0,Active
28523,5988,Savings,5017,Inactive
28524,1816,Savings,9620,Active
28525,13356,Savings,14233,Active
28526,3388,Savings,0,Active
28527,10858,Credit Card,9760,Active
28528,2926,Credit Card,7982,Active
28529,6218,Savings,0,Active
28530,5507,Credit Card,12795,Active
28531,15377,Savings,1567,Active
28532,8695,Checking,1706,Active
28533,7016,Checking,8575,Closed
28534,5339,Credit Card,7503,Inactive
28535,15962,Checking,0,Active
28536,9145,Checking,0,Active
28537,77,Credit Card,6048,Active
28538,7888,Savings,0,Active
28539,5938,Checking,4794,Active
28540,1430,Savings,1735,Active
28541,14032,Savings,6053,Inactive
28542,9618,Checking,0,Active
28543,929,Checking,3073,Active
28544,5952,Savings,227,Active
28545,16750,Checking,6099,Active
28546,365,Credit Card,2171,Active
28547,6302,Savings,8542,Active
28548,14847,Savings,0,Inactive
28549,14272,Checking,0,Active
28550,373,Savings,9449,Inactive
28551,9421,Checking,45,Active
28552,16232,Credit Card,19925,Active
28553,11946,Savings,11738,Active
28554,12014,Savings,7205,Active
28555,14181,Checking,0,Active
28556,19995,Checking,20510,Active
28557,17927,Checking,0,Active
28558,159,Checking,8737,Active
28559,6744,Credit Card,0,Active
28560,6082,Savings,13864,Active
28561,10951,Checking,6021,Active
28562,881,Savings,11438,Inactive
28563,3445,Checking,14127,Active
28564,19558,Credit Card,11920,Active
28565,5128,Credit Card,280,Active
28566,15390,Checking,1686,Active
28567,6521,Savings,299,Active
28568,10195,Checking,13486,Active
28569,19901,Savings,6259,Active
28570,11813,Checking,0,Active
28571,8812,Credit Card,22016,Active
28572,3853,Credit Card,7689,Inactive
28573,18464,Savings,15006,Active
28574,14198,Checking,0,Inactive
28575,5747,Credit Card,13166,Inactive
28576,1328,Checking,13438,Inactive
28577,4878,Credit Card,18676,Active
28578,10276,Checking,0,Active
28579,3797,Checking,0,Inactive
28580,15536,Savings,11088,Active
28581,16670,Savings,0,Active
28582,9628,Savings,16052,Active
28583,7781,Savings,25996,Active
28584,9641,Checking,1365,Active
28585,11084,Credit Card,739,Active
28586,14377,Savings,0,Active
28587,6667,Savings,3734,Active
28588,11526,Checking,11880,Active
28589,12617,Savings,2544,Active
28590,6912,Checking,23410,Closed
28591,4423,Savings,16677,Active
28592,15742,Checking,8844,Active
28593,11778,Checking,4418,Active
28594,3186,Credit Card,0,Active
28595,2507,Credit Card,19716,Inactive
28596,3839,Savings,2395,Active
28597,13254,Checking,14850,Active
28598,10938,Checking,3007,Active
28599,11921,Checking,0,Active
28600,7849,Savings,1886,Active
28601,4121,Savings,11734,Active
28602,4750,Savings,0,Active
28603,9502,Savings,10589,Active
28604,8923,Credit Card,7298,Active
28605,17007,Checking,0,Active
28606,12765,Savings,454,Active
28607,15835,Credit Card,0,Active
28608,1661,Credit Card,5659,Active
28609,7194,Savings,0,Active
28610,17947,Savings,22516,Active
28611,11727,Savings,3786,Active
28612,5602,Savings,5875,Active
28613,14082,Checking,13287,Active
28614,13102,Savings,0,Active
28615,367,Credit Card,6366,Inactive
28616,16883,Credit Card,6528,Inactive
28617,4432,Savings,0,Closed
28618,2121,Checking,0,Closed
28619,7283,Savings,12405,Active
28620,19280,Savings,1773,Active
28621,6572,Credit Card,1529,Active
28622,531,Savings,21863,Active
28623,2120,Checking,20863,Active
28624,19757,Checking,0,Active
28625,894,Checking,1409,Active
28626,17109,Credit Card,18620,Active
28627,19011,Credit Card,21658,Active
28628,1743,Credit Card,14645,Active
28629,9794,Checking,12868,Inactive
28630,5654,Checking,2038,Inactive
28631,12433,Savings,0,Active
28632,3258,Credit Card,313,Active
28633,14717,Savings,8284,Active
28634,18062,Savings,3027,Active
28635,8561,Savings,0,Active
28636,9257,Checking,5518,Inactive
28637,9669,Checking,15758,Active
28638,10389,Checking,29440,Active
28639,16159,Credit Card,0,Inactive
28640,19920,Checking,8291,Inactive
28641,8824,Savings,0,Active
28642,12553,Credit Card,9111,Closed
28643,17208,Checking,0,Active
28644,17160,Savings,0,Active
28645,9496,Checking,2590,Closed
28646,8272,Checking,10877,Inactive
28647,11668,Checking,0,Closed
28648,8453,Credit Card,0,Active
28649,11186,Savings,17761,Active
28650,6509,Checking,1952,Inactive
28651,11138,Savings,0,Active
28652,12739,Credit Card,3923,Active
28653,8862,Credit Card,0,Active
28654,3087,Checking,0,Active
28655,15197,Savings,17114,Active
28656,14308,Checking,2748,Active
28657,7290,Savings,6200,Inactive
28658,15638,Checking,0,Active
28659,14142,Savings,15982,Inactive
28660,19680,Checking,3159,Active
28661,17938,Credit Card,17755,Active
28662,13034,Savings,0,Active
28663,2501,Credit Card,0,Active
28664,13494,Savings,0,Active
28665,19325,Checking,10691,Active
28666,13851,Savings,14778,Active
28667,1324,Savings,0,Active
28668,12990,Checking,6783,Active
28669,11758,Savings,2067,Inactive
28670,1256,Savings,17086,Active
28671,5445,Checking,1094,Active
28672,15353,Savings,7898,Active
28673,15614,Savings,16822,Active
28674,5143,Checking,3813,Active
28675,8171,Credit Card,0,Active
28676,16268,Credit Card,2429,Inactive
28677,3094,Checking,4613,Inactive
28678,13370,Checking,9254,Active
28679,16476,Checking,6147,Active
28680,1213,Savings,14441,Inactive
28681,9874,Credit Card,2121,Active
28682,4803,Checking,0,Active
28683,2381,Savings,1106,Active
28684,17575,Credit Card,14659,Active
28685,4250,Savings,17767,Active
28686,14353,Savings,14541,Closed
28687,17202,Checking,24891,Active
28688,6304,Checking,0,Active
28689,10352,Checking,19454,Active
28690,1113,Savings,14605,Inactive
28691,7072,Savings,4589,Active
28692,17624,Savings,0,Active
28693,2936,Savings,2288,Active
28694,9772,Credit Card,4533,Active
28695,4853,Savings,0,Active
28696,1403,Savings,3924,Active
28697,3317,Credit Card,4137,Active
28698,8128,Savings,7899,Active
28699,11341,Checking,0,Inactive
28700,18462,Savings,2682,Active
28701,17990,Savings,0,Inactive
28702,15710,Savings,4637,Active
28703,5871,Checking,0,Active
28704,4568,Savings,1142,Closed
28705,5577,Savings,7764,Closed
28706,10643,Savings,0,Inactive
28707,10783,Savings,3468,Active
28708,16235,Checking,5223,Active
28709,8345,Checking,13534,Active
28710,7521,Checking,5289,Active
28711,2487,Savings,2043,Active
28712,2866,Checking,7995,Active
28713,5925,Savings,10062,Active
28714,19705,Checking,0,Active
28715,19310,Credit Card,0,Active
28716,10403,Checking,5941,Active
28717,12384,Checking,15381,Inactive
28718,13440,Savings,2443,Closed
28719,11734,Checking,12779,Inactive
28720,19019,Savings,14737,Active
28721,1240,Checking,15604,Active
28722,6498,Savings,0,Active
28723,19599,Checking,16042,Active
28724,17995,Checking,15203,Inactive
28725,2264,Checking,9835,Active
28726,1379,Checking,2531,Active
28727,2587,Checking,4038,Active
28728,8140,Credit Card,6885,Active
28729,1406,Checking,9754,Inactive
28730,75,Savings,0,Active
28731,10686,Checking,0,Active
28732,12123,Checking,16879,Active
28733,16207,Savings,9819,Inactive
28734,1933,Savings,4576,Inactive
28735,7905,Savings,5067,Active
28736,17285,Checking,12358,Active
28737,11634,Savings,5351,Active
28738,16730,Savings,0,Active
28739,13381,Credit Card,14253,Active
28740,8803,Checking,23865,Active
28741,7351,Credit Card,7563,Active
28742,315,Savings,17022,Active
28743,18152,Savings,0,Active
28744,19841,Credit Card,10137,Closed
28745,3943,Checking,0,Active
28746,8899,Checking,2382,Active
28747,3977,Checking,9361,Active
28748,17730,Credit Card,0,Active
28749,14428,Checking,0,Inactive
28750,16532,Savings,0,Active
28751,16142,Checking,12823,Active
28752,6018,Checking,1879,Active
28753,19834,Savings,1885,Active
28754,11285,Savings,10644,Inactive
28755,3603,Checking,12882,Active
28756,12206,Credit Card,0,Active
28757,9208,Checking,25122,Active
28758,9504,Checking,17779,Active
28759,2212,Savings,22033,Active
28760,12750,Checking,2524,Inactive
28761,17545,Checking,11636,Active
28762,8857,Credit Card,6418,Closed
28763,19881,Credit Card,20017,Active
28764,2231,Checking,0,Active
28765,1766,Savings,24176,Active
28766,6846,Checking,9962,Active
28767,9130,Checking,5660,Active
28768,9507,Checking,0,Inactive
28769,18464,Savings,13213,Active
28770,11060,Checking,7982,Active
28771,16992,Credit Card,10261,Active
28772,19255,Savings,16085,Active
28773,12410,Checking,8792,Active
28774,16859,Credit Card,18106,Closed
28775,10063,Savings,0,Active
28776,5947,Savings,15888,Active
28777,15798,Credit Card,0,Active
28778,597,Checking,5264,Closed
28779,3969,Savings,0,Active
28780,13653,Checking,4947,Active
28781,4502,Checking,13526,Active
28782,14514,Credit Card,0,Active
28783,10874,Savings,20301,Active
28784,9138,Credit Card,0,Active
28785,1949,Savings,0,Active
28786,3751,Credit Card,0,Active
28787,7279,Checking,3005,Active
28788,19457,Credit Card,0,Active
28789,6721,Savings,0,Active
28790,4402,Credit Card,22369,Active
28791,5906,Checking,0,Inactive
28792,4401,Savings,0,Active
28793,8011,Savings,0,Active
28794,19491,Credit Card,13343,Active
28795,17129,Checking,11887,Active
28796,7112,Checking,0,Active
28797,9899,Checking,9715,Active
28798,15170,Checking,12741,Active
28799,5027,Savings,7685,Active
28800,18858,Checking,0,Inactive
28801,464,Credit Card,0,Inactive
28802,6250,Checking,3638,Active
28803,19368,Checking,0,Active
28804,447,Savings,0,Active
28805,18958,Checking,14400,Active
28806,5562,Savings,5389,Inactive
28807,9124,Checking,16037,Active
28808,13474,Checking,20067,Active
28809,15637,Checking,0,Active
28810,8621,Credit Card,0,Active
28811,6458,Checking,8932,Closed
28812,18684,Savings,0,Active
28813,2191,Checking,5301,Active
28814,5649,Checking,9882,Inactive
28815,11352,Credit Card,2555,Active
28816,3487,Savings,13053,Active
28817,11500,Savings,10384,Active
28818,16927,Savings,0,Active
28819,3594,Credit Card,0,Active
28820,1803,Checking,2162,Active
28821,15544,Credit Card,8123,Active
28822,4977,Savings,4297,Active
28823,9378,Savings,4179,Active
28824,11991,Checking,15556,Active
28825,11947,Savings,0,Active
28826,16348,Savings,7733,Active
28827,3012,Checking,1037,Active
28828,10371,Checking,10625,Active
28829,285,Savings,13384,Active
28830,3828,Checking,4174,Active
28831,13434,Savings,31584,Active
28832,6101,Credit Card,3337,Active
28833,11589,Checking,0,Active
28834,12165,Savings,25512,Active
28835,5916,Checking,4487,Active
28836,13814,Savings,0,Active
28837,481,Credit Card,3464,Active
28838,13922,Checking,0,Active
28839,9116,Checking,10925,Active
28840,947,Checking,5559,Inactive
28841,15094,Savings,12291,Closed
28842,4002,Savings,3544,Active
28843,16752,Checking,2556,Active
28844,11381,Savings,5209,Active
28845,5131,Savings,0,Active
28846,11380,Credit Card,14725,Active
28847,15270,Savings,0,Closed
28848,8420,Savings,22574,Active
28849,6191,Credit Card,6150,Active
28850,1386,Checking,0,Inactive
28851,18897,Savings,14253,Active
28852,18901,Savings,5286,Active
28853,16223,Savings,0,Active
28854,261,Checking,7566,Active
28855,16832,Credit Card,20513,Active
28856,12469,Checking,433,Active
28857,13953,Savings,7657,Active
28858,7326,Checking,12563,Active
28859,13654,Checking,4104,Inactive
28860,3338,Savings,2912,Inactive
28861,2445,Credit Card,0,Active
28862,1017,Checking,13887,Active
28863,6657,Checking,0,Active
28864,2635,Credit Card,10862,Active
28865,19372,Savings,10025,Active
28866,5233,Credit Card,2270,Active
28867,16531,Checking,10712,Inactive
28868,14537,Checking,15921,Inactive
28869,16724,Savings,26722,Active
28870,2898,Savings,0,Active
28871,18112,Savings,0,Active
28872,17158,Savings,8345,Active
28873,4613,Savings,3665,Active
28874,5231,Savings,1033,Active
28875,11660,Savings,0,Active
28876,13239,Savings,5819,Active
28877,18174,Savings,0,Active
28878,17987,Checking,11756,Active
28879,15923,Checking,4424,Active
28880,16799,Credit Card,0,Active
28881,16518,Credit Card,16927,Active
28882,13280,Checking,18495,Active
28883,3623,Savings,0,Active
28884,7433,Credit Card,0,Active
28885,6499,Credit Card,3568,Inactive
28886,16703,Savings,6391,Active
28887,19820,Credit Card,3208,Active
28888,3142,Checking,6464,Active
28889,7498,Savings,0,Active
28890,838,Checking,0,Active
28891,19871,Savings,15042,Active
28892,12871,Savings,19178,Active
28893,8072,Checking,0,Active
28894,12861,Checking,0,Active
28895,13047,Checking,6242,Closed
28896,5158,Checking,0,Active
28897,19297,Checking,20345,Active
28898,784,Savings,0,Active
28899,15619,Checking,4392,Active
28900,10814,Checking,0,Active
28901,14659,Checking,0,Active
28902,6615,Credit Card,3439,Active
28903,11645,Checking,0,Active
28904,1975,Checking,0,Active
28905,13709,Savings,3171,Closed
28906,2951,Savings,0,Active
28907,4163,Savings,5528,Active
28908,19973,Credit Card,3323,Active
28909,6117,Checking,29743,Active
28910,19316,Checking,8598,Active
28911,10176,Checking,0,Inactive
28912,6320,Savings,0,Active
28913,2424,Savings,14679,Active
28914,3249,Checking,0,Active
28915,8912,Checking,12085,Active
28916,9535,Checking,20149,Inactive
28917,12652,Savings,12338,Active
28918,10864,Savings,14535,Inactive
28919,290,Credit Card,9213,Inactive
28920,12623,Savings,10039,Closed
28921,10169,Credit Card,0,Inactive
28922,4554,Checking,23153,Inactive
28923,6826,Checking,24304,Inactive
28924,17480,Savings,0,Active
28925,11861,Checking,6950,Active
28926,13357,Checking,13934,Active
28927,17280,Savings,11986,Active
28928,1735,Credit Card,21908,Active
28929,15784,Savings,12954,Active
28930,6720,Savings,9505,Active
28931,6903,Credit Card,5439,Inactive
28932,12651,Checking,6806,Active
28933,7996,Savings,14825,Active
28934,16020,Savings,12461,Closed
28935,6463,Credit Card,2948,Active
28936,1302,Credit Card,6422,Active
28937,15687,Credit Card,4450,Active
28938,11383,Savings,1370,Active
28939,5276,Savings,0,Active
28940,3834,Credit Card,147,Active
28941,14982,Credit Card,10902,Active
28942,18641,Checking,7646,Closed
28943,15608,Checking,14542,Closed
28944,136,Checking,11111,Active
28945,19664,Credit Card,23949,Active
28946,5654,Checking,0,Active
28947,3761,Savings,3407,Active
28948,3399,Checking,0,Active
28949,14331,Checking,0,Active
28950,15911,Checking,7854,Active
28951,7052,Checking,11559,Closed
28952,12969,Credit Card,3299,Closed
28953,17891,Savings,0,Active
28954,7938,Checking,24482,Active
28955,6740,Credit Card,0,Active
28956,6163,Savings,0,Active
28957,19685,Checking,0,Active
28958,11757,Savings,18511,Active
28959,12698,Credit Card,11863,Active
28960,16549,Credit Card,10489,Active
28961,5005,Savings,0,Active
28962,12730,Savings,0,Inactive
28963,10747,Savings,0,Active
28964,2223,Credit Card,0,Inactive
28965,13207,Checking,4525,Active
28966,18819,Checking,17553,Active
28967,11187,Checking,0,Active
28968,9806,Credit Card,5948,Active
28969,14414,Checking,13551,Active
28970,1274,Credit Card,0,Active
28971,6662,Savings,10710,Active
28972,2318,Savings,7379,Active
28973,12187,Savings,50,Active
28974,16595,Checking,19917,Active
28975,15984,Credit Card,12235,Active
28976,18227,Savings,12615,Active
28977,15661,Savings,3237,Inactive
28978,11970,Checking,16676,Active
28979,18587,Credit Card,0,Active
28980,18136,Checking,1775,Active
28981,12714,Savings,1135,Active
28982,7999,Checking,0,Active
28983,5946,Checking,0,Active
28984,15298,Checking,13448,Active
28985,12438,Savings,0,Active
28986,10837,Checking,4324,Active
28987,4918,Savings,31502,Active
28988,340,Checking,5379,Active
28989,9826,Checking,557,Active
28990,6395,Savings,0,Active
28991,7636,Savings,2982,Active
28992,11297,Checking,2727,Active
28993,19529,Credit Card,24208,Active
28994,13422,Savings,6539,Active
28995,18602,Checking,705,Active
28996,4813,Savings,27897,Closed
28997,2445,Checking,0,Active
28998,15976,Savings,0,Active
28999,6144,Savings,126,Active
29000,2117,Checking,0,Active
29001,15418,Checking,8506,Active
29002,433,Checking,4540,Active
29003,17202,Savings,8692,Inactive
29004,12078,Credit Card,3,Active
29005,14119,Savings,6969,Active
29006,3892,Checking,20834,Inactive
29007,1000,Checking,12765,Active
29008,575,Savings,14739,Active
29009,4570,Credit Card,11299,Active
29010,16002,Savings,20404,Inactive
29011,3973,Credit Card,6819,Inactive
29012,10802,Savings,5565,Active
29013,18359,Savings,4957,Active
29014,19655,Checking,0,Active
29015,230,Savings,3215,Active
29016,4274,Checking,19064,Active
29017,14293,Savings,0,Active
29018,18010,Savings,4560,Active
29019,5562,Checking,14469,Active
29020,4865,Credit Card,4364,Active
29021,15508,Checking,3647,Active
29022,2803,Checking,9385,Active
29023,2379,Checking,13176,Active
29024,12832,Credit Card,0,Inactive
29025,15373,Savings,14562,Active
29026,9372,Savings,6919,Closed
29027,115,Checking,0,Closed
29028,138,Savings,10285,Active
29029,6530,Savings,15555,Active
29030,12037,Credit Card,4511,Active
29031,7292,Savings,9498,Active
29032,839,Savings,8516,Active
29033,2686,Savings,17202,Active
29034,10977,Checking,12365,Active
29035,967,Credit Card,2198,Active
29036,14319,Checking,0,Active
29037,18937,Savings,0,Active
29038,7694,Checking,12922,Inactive
29039,17778,Savings,12691,Inactive
29040,11794,Savings,0,Active
29041,2318,Savings,0,Active
29042,9579,Savings,1503,Inactive
29043,1875,Checking,19062,Active
29044,4501,Savings,0,Inactive
29045,12062,Savings,0,Active
29046,3363,Checking,19745,Active
29047,14432,Checking,4086,Active
29048,3635,Savings,3049,Active
29049,13548,Credit Card,0,Active
29050,2874,Savings,0,Active
29051,2034,Checking,8667,Active
29052,2828,Credit Card,2714,Active
29053,17782,Savings,0,Active
29054,15306,Checking,0,Active
29055,6182,Credit Card,13961,Inactive
29056,16771,Savings,15037,Closed
29057,6830,Checking,1474,Active
29058,8633,Checking,5345,Active
29059,19399,Savings,9515,Inactive
29060,1554,Savings,4595,Active
29061,11839,Checking,2015,Closed
29062,9004,Checking,5193,Active
29063,5689,Savings,14912,Active
29064,15079,Credit Card,13,Closed
29065,15291,Credit Card,2544,Inactive
29066,2366,Savings,19037,Closed
29067,1710,Savings,10217,Active
29068,9557,Savings,16449,Inactive
29069,17295,Savings,6497,Inactive
29070,18167,Credit Card,14445,Active
29071,17798,Checking,29796,Active
29072,19004,Checking,9802,Active
29073,2923,Checking,0,Active
29074,19026,Credit Card,0,Active
29075,12960,Checking,6392,Active
29076,15779,Checking,4426,Active
29077,10879,Checking,12785,Active
29078,16247,Checking,0,Active
29079,5100,Credit Card,0,Active
29080,12016,Savings,4827,Active
29081,1498,Savings,4372,Active
29082,9260,Savings,0,Active
29083,6532,Credit Card,23905,Active
29084,5014,Checking,9776,Active
29085,12432,Credit Card,2139,Active
29086,1792,Checking,13599,Active
29087,11832,Savings,0,Active
29088,4645,Savings,27145,Active
29089,19730,Savings,0,Active
29090,14483,Savings,1794,Active
29091,10078,Credit Card,23001,Active
29092,18940,Checking,0,Active
29093,12191,Savings,3729,Active
29094,109,Savings,3067,Inactive
29095,10821,Checking,0,Active
29096,16714,Credit Card,9096,Active
29097,16561,Checking,13607,Inactive
29098,11560,Credit Card,11384,Active
29099,7959,Savings,5460,Active
29100,13662,Credit Card,0,Active
29101,3070,Savings,9909,Active
29102,12235,Savings,0,Active
29103,2652,Checking,0,Active
29104,11678,Credit Card,7074,Inactive
29105,3097,Savings,233,Active
29106,12924,Checking,0,Active
29107,6374,Credit Card,17566,Active
29108,8802,Checking,3157,Active
29109,9233,Checking,851,Active
29110,15093,Checking,12599,Active
29111,6770,Savings,3813,Active
29112,14871,Checking,10597,Active
29113,16358,Savings,0,Inactive
29114,4426,Credit Card,0,Active
29115,16582,Savings,0,Active
29116,10073,Checking,3054,Active
29117,16177,Checking,16531,Active
29118,1297,Savings,0,Active
29119,11041,Checking,0,Active
29120,13344,Savings,15457,Inactive
29121,11519,Checking,0,Inactive
29122,8590,Savings,0,Active
29123,15883,Checking,14511,Active
29124,4764,Savings,0,Active
29125,19614,Savings,8967,Active
29126,18748,Checking,16023,Active
29127,1452,Savings,4221,Active
29128,8102,Savings,2521,Active
29129,8186,Savings,12970,Active
29130,15434,Checking,7878,Active
29131,19262,Checking,0,Inactive
29132,949,Savings,0,Active
29133,227,Checking,9932,Active
29134,3338,Checking,0,Active
29135,17758,Savings,7400,Active
29136,13804,Savings,9902,Active
29137,8354,Checking,6961,Active
29138,17676,Checking,0,Closed
29139,14442,Savings,4191,Inactive
29140,19639,Savings,0,Active
29141,13473,Credit Card,3455,Active
29142,2849,Checking,2201,Active
29143,3470,Checking,0,Active
29144,1410,Savings,11519,Active
29145,52,Checking,21581,Inactive
29146,6636,Credit Card,7135,Active
29147,3730,Savings,0,Active
29148,18979,Savings,0,Active
29149,4597,Checking,0,Inactive
29150,18372,Savings,5940,Inactive
29151,9736,Checking,0,Active
29152,15514,Checking,9385,Inactive
29153,3595,Savings,3789,Active
29154,10297,Checking,0,Active
29155,18162,Checking,15685,Active
29156,1349,Savings,0,Inactive
29157,15570,Checking,0,Inactive
29158,9358,Credit Card,0,Active
29159,310,Savings,33867,Active
29160,5742,Savings,10415,Active
29161,985,Checking,17416,Active
29162,18191,Savings,3416,Active
29163,14199,Credit Card,939,Inactive
29164,14287,Checking,1690,Active
29165,8719,Savings,0,Active
29166,11734,Checking,3399,Closed
29167,15908,Checking,4142,Active
29168,16725,Credit Card,19322,Active
29169,19345,Savings,9642,Active
29170,4109,Checking,11868,Active
29171,13627,Checking,19405,Active
29172,13918,Savings,0,Active
29173,7440,Credit Card,905,Active
29174,18064,Savings,15705,Active
29175,13746,Checking,0,Inactive
29176,7022,Checking,0,Inactive
29177,6024,Checking,0,Active
29178,19056,Savings,14403,Active
29179,7397,Savings,18413,Active
29180,6725,Credit Card,3445,Inactive
29181,18140,Credit Card,8762,Active
29182,18793,Savings,4471,Closed
29183,16622,Checking,7003,Inactive
29184,3205,Credit Card,0,Active
29185,9367,Checking,0,Active
29186,5546,Savings,0,Active
29187,6772,Checking,15078,Inactive
29188,4506,Credit Card,17888,Active
29189,10695,Credit Card,0,Inactive
29190,12627,Credit Card,0,Active
29191,6018,Checking,9571,Closed
29192,15404,Checking,24884,Active
29193,2804,Credit Card,15722,Active
29194,10435,Credit Card,17064,Active
29195,1088,Checking,0,Inactive
29196,12791,Checking,21339,Active
29197,1734,Savings,0,Inactive
29198,15342,Savings,0,Inactive
29199,16469,Credit Card,14098,Active
29200,8575,Savings,12449,Active
29201,10657,Checking,11222,Active
29202,13564,Credit Card,13296,Active
29203,6318,Checking,3729,Active
29204,5712,Credit Card,16144,Active
29205,5689,Savings,16575,Active
29206,5733,Checking,20063,Active
29207,4290,Checking,15115,Active
29208,19507,Credit Card,0,Inactive
29209,13485,Credit Card,1823,Active
29210,10919,Savings,2900,Active
29211,17283,Savings,6963,Closed
29212,2332,Credit Card,10102,Inactive
29213,9628,Checking,3810,Active
29214,7327,Savings,10785,Active
29215,6804,Savings,6664,Active
29216,5350,Savings,0,Active
29217,14826,Savings,0,Active
29218,2660,Checking,0,Active
29219,11943,Credit Card,0,Inactive
29220,1158,Checking,0,Inactive
29221,18624,Credit Card,13202,Active
29222,18364,Credit Card,20482,Active
29223,2335,Credit Card,0,Inactive
29224,8358,Credit Card,10074,Active
29225,17635,Checking,21549,Active
29226,15250,Savings,10937,Active
29227,17033,Savings,0,Inactive
29228,17706,Checking,4078,Active
29229,5655,Savings,0,Active
29230,8074,Checking,0,Inactive
29231,2217,Credit Card,0,Active
29232,13562,Checking,0,Active
29233,11264,Checking,5142,Active
29234,5463,Checking,0,Active
29235,10825,Savings,4050,Active
29236,14918,Checking,8618,Inactive
29237,8070,Checking,9913,Active
29238,329,Checking,6991,Active
29239,14545,Checking,9578,Active
29240,9219,Savings,19394,Active
29241,7881,Checking,17872,Active
29242,14628,Checking,2107,Inactive
29243,8366,Checking,0,Active
29244,9345,Checking,24563,Active
29245,1812,Savings,3423,Active
29246,3421,Checking,638,Active
29247,1624,Checking,16044,Active
29248,8672,Savings,10804,Active
29249,3219,Checking,16913,Active
29250,11205,Savings,7703,Active
29251,9433,Checking,18156,Closed
29252,11224,Checking,144,Active
29253,15016,Checking,0,Inactive
29254,11132,Checking,0,Active
29255,14396,Credit Card,25341,Active
29256,15900,Credit Card,0,Active
29257,3943,Checking,0,Active
29258,2809,Savings,8673,Active
29259,5914,Savings,10949,Active
29260,10651,Credit Card,19300,Active
29261,2293,Checking,0,Active
29262,10507,Savings,0,Inactive
29263,10587,Savings,10170,Active
29264,12572,Savings,28293,Inactive
29265,19782,Checking,6793,Active
29266,655,Savings,2748,Inactive
29267,7169,Savings,22015,Active
29268,10100,Savings,8524,Active
29269,5640,Checking,0,Active
29270,1789,Savings,0,Inactive
29271,3224,Savings,0,Inactive
29272,2608,Savings,0,Active
29273,13899,Savings,8955,Active
29274,7260,Savings,7369,Closed
29275,2917,Savings,0,Active
